residual,phi1_L8Bo,phi3_Donor,phi2_Toluene
2.71479084960825e-30,0.122802162062918,0.13005384360615,0.747143994330932
2.71479084960825e-30,0.179550479676101,0.0109907441861601,0.809458776137739
6.36019104834441e-30,0.122361855423332,0.126107318861875,0.751530825714793
6.36019104834441e-30,0.176456515255973,0.0118047824634718,0.811738702280556
0,0.121962050506783,0.122155857536061,0.755882091957156
0,0.173410898894919,0.0126791131382503,0.813909987966831
1.10933564796705e-31,0.121605639021441,0.118200744055998,0.760193616922561
1.10933564796705e-31,0.170415477284893,0.0136182018152389,0.815966320899868
8.38164711797325e-31,0.121295781681538,0.114243427462866,0.764460790855596
8.38164711797325e-31,0.167472237385308,0.0146268448477752,0.817900917766917
1.97215226305253e-31,0.121035934661549,0.110285533475063,0.768678531863389
1.97215226305253e-31,0.164583313475171,0.0157101938349513,0.819706492689878
9.39853812860971e-31,0.120829879057398,0.10632887722729,0.772841243715312
9.39853812860971e-31,0.161750994681899,0.0168737819331749,0.821375223384926
3.15852510879507e-30,0.120681753733915,0.10237547668601,0.776942769580075
3.15852510879507e-30,0.158977733037653,0.018123552116518,0.822898714845829
1.48219568520042e-30,0.120596091992738,0.0984275667153,0.780976341291962
1.48219568520042e-30,0.156266152118003,0.0194658875301906,0.824267960351807
3.23248081865954e-30,0.120577862552144,0.0944876137701207,0.784934523677736
3.23248081865954e-30,0.153619056334024,0.0209076440921687,0.825473299573808
5.92878274080167e-30,0.120632515403267,0.0905583311542928,0.78880915344244
5.92878274080167e-30,0.151039440955235,0.0224561855094883,0.826504373535277
9.86076131526265e-31,0.120766033184091,0.08664269477271,0.792591272043199
9.86076131526265e-31,0.148530502960827,0.0241194208880493,0.827350076151124
5.43574467503853e-30,0.120984988807569,0.0827439592609963,0.796271051931435
5.43574467503853e-30,0.146095652830042,0.0259058451280191,0.827998502041939
4.64688376981752e-30,0.12129661018397,0.0788656743505247,0.799837715465505
4.64688376981752e-30,0.143738527407402,0.0278245823111546,0.828436890281443
1.57772181044202e-29,0.121708853005761,0.0750117012566308,0.803279445737608
1.57772181044202e-29,0.141463003998876,0.0298854323016412,0.828651563699483
8.08582427851537e-30,0.122230482702164,0.0711862288371646,0.806583288460672
8.08582427851537e-30,0.13927321589009,0.0320989207984599,0.82862786331145
6.31088724176809e-30,0.122871166828466,0.067393789220302,0.809735043951232
6.31088724176809e-30,0.137173569516415,0.034476353094923,0.828350077388662
4.9427066092754e-30,0.123641579386045,0.0636392723808652,0.81271914823309
4.9427066092754e-30,0.135168763538159,0.0370298718199535,0.827801364641887
3.95663047774914e-30,0.124553518723699,0.059927939285169,0.815518541991132
3.95663047774914e-30,0.133263810164337,0.0397725189560178,0.826963670879645
8.38164711797325e-31,0.125620041027372,0.0562654327800305,0.818114526192597
8.38164711797325e-31,0.131464059084441,0.0427183024504668,0.825817638465092
6.23819494194714e-28,0.12685561153433,0.0526577857758734,0.820486602689797
6.23819494194714e-28,0.129775224490799,0.0458822677604998,0.824342507748701
