residual,phi1_L8Bo,phi3_Donor,phi2_o-Xylene
1.88587060154398e-30,0.265224940814751,0.0784682486952548,0.656306810489994
1.88587060154398e-30,0.298962246329538,0.0247757155558089,0.676262038114653
8.99794470017717e-31,0.265543873839694,0.074768147501571,0.659687978658735
8.99794470017717e-31,0.295720702414752,0.0265999603970096,0.677679337188238
8.0118685686509e-31,0.266012960852915,0.0710955921671437,0.662891446979941
8.0118685686509e-31,0.292589870370817,0.0285585250415334,0.67885160458765
1.39283253578085e-30,0.26664442272377,0.0674546197355071,0.665900957540723
1.39283253578085e-30,0.28957669210219,0.030661299504776,0.679762008393034
5.92878274080167e-30,0.267451596302193,0.0638495577127376,0.668698845985069
5.92878274080167e-30,0.286688586491346,0.0329189020075211,0.680392511501133
2.87194673307025e-30,0.268449049174026,0.0602850327005811,0.671265918125393
2.87194673307025e-30,0.283933483236312,0.0353427325939653,0.680723784169722
2.01492935497379e-25,0.269652708141762,0.056765976914158,0.67358131494408
2.01492935497379e-25,0.281319859780202,0.0379450306976566,0.680735109522141
3.27949199823005e-27,0.271080002602556,0.0532976335132526,0.675622363884191
3.27949199823005e-27,0.278856782011493,0.0407389369460342,0.680404281042472
1.2889713505881e-23,0.272750046577625,0.0498855213793651,0.67736443204301
1.2889713505881e-23,0.276553946906598,0.0437385595156587,0.679707493577744
