residual,phi1_L8Bo,phi3_Donor,phi2_Chloroform
1.5777218104420236e-30,0.7000969569522734,0.0022042824573912725,0.29769876059033534
7.099748146989106e-30,0.44536532756375236,0.270661517665931,0.28397315477031665
7.099748146989106e-30,0.6969680849931683,0.0023710079924015534,0.30066090701443016
1.5777218104420236e-30,0.44621162753543575,0.26677526802643464,0.2870131044381296
1.5777218104420236e-30,0.6938190129124304,0.0025503441635538865,0.3036306429240157
7.888609052210118e-31,0.4470779795103851,0.26285415877213797,0.29006786171747695
7.888609052210118e-31,0.6906493565211198,0.002743244802808667,0.3066073986760715
1.5777218104420236e-30,0.4479652360829506,0.2588977081762745,0.2931370557407749
1.5777218104420236e-30,0.6874587300108611,0.0029507358872106794,0.3095905341019282
7.888609052210118e-31,0.44887429683784474,0.2549054525675687,0.29622025059458656
7.888609052210118e-31,0.6842467465915758,0.0031739209957341455,0.31257933241269004
1.2818989709841442e-29,0.44980611140848226,0.25087694943039535,0.2993169391611224
1.2818989709841442e-29,0.6810130191941968,0.0034139871788676835,0.3155729936269355
1.1044052673094165e-29,0.45076168276452633,0.2468117807911191,0.3024265364443546
1.1044052673094165e-29,0.6777571612430777,0.003672211272157705,0.31857062748476456
4.141519752410312e-30,0.4517420707473991,0.24270955691367307,0.3055483723389278
4.141519752410312e-30,0.6744787875032745,0.003949966687289878,0.32157124580943564
1.3607850615062454e-29,0.4527483958765592,0.23856992032488544,0.3086816837985553
1.3607850615062454e-29,0.671177515006498,0.004248730716828358,0.3245737542766736
4.141519752410312e-30,0.45378184344859956,0.2343925501964937,0.3118256063549067
4.141519752410312e-30,0.6678529640616937,0.004570092391464275,0.327576943546842
7.099748146989106e-30,0.45484366795448283,0.230177167110534,0.3149791649349832
7.099748146989106e-30,0.6645047593556779,0.004915760931563737,0.33057947971275836
1.1044052673094165e-29,0.4559351978449544,0.22592353823228012,0.3181412639227655
1.1044052673094165e-29,0.6611325311477934,0.005287574837966446,0.3335798940142402
1.5777218104420236e-30,0.4570578406722436,0.22163148292503648,0.3213106764027199
1.5777218104420236e-30,0.6577359165660706,0.005687511670385908,0.33657657176354355
2.3665827156630354e-30,0.45821308864371124,0.2173008788345378,0.32448603252175096
2.3665827156630354e-30,0.6543145610091824,0.00611769856541957,0.33956774042539806
3.944304526105059e-30,0.4594025246247276,0.2129316684758497,0.32766580689942276
3.944304526105059e-30,0.6508681196600842,0.006580423550110656,0.34255145678980514
1.5777218104420236e-30,0.46062782863094387,0.20852386635860837,0.33084830501044776
1.5777218104420236e-30,0.6473962591175264,0.007078147711235131,0.3455255931712385
7.888609052210118e-31,0.46189078485552787,0.20407756668641458,0.3340316484580576
7.888609052210118e-31,0.6438986591512003,0.007613518285038147,0.3484878225637616
3.944304526105059e-30,0.4631932892824345,0.19959295166601476,0.3372137590515508
3.944304526105059e-30,0.6403750145852632,0.008189382737040281,0.35143560267769647
4.733165431326071e-30,0.4645373579395401,0.1950703004682544,0.3403923415922055
4.733165431326071e-30,0.6368250373168378,0.008808803906799495,0.3543661587763627
2.3665827156630354e-30,0.4659251358531541,0.19050999888094627,0.34356486526589963
2.3665827156630354e-30,0.6332484584744918,0.009475076298178921,0.35727646522732925
7.099748146989106e-30,0.467358906773633,0.18591254969237686,0.34672854353399013
7.099748146989106e-30,0.6296450307203985,0.010191743601763384,0.36016322567783815
